ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1015005872,"Little Free Libraries, Staunton VA",Crafts,Crafts,USD,2014-08-27,260,07/28/14 06:54 PM,375,successful,36,US,375,375,260
1015006738,"""Juke Your Mind"" 2012 Mixed Media Exhibit",Mixed Media,Art,USD,2012-01-28,10000,12/29/11 06:35 PM,13,failed,2,US,13,13,10000
1015006792,Anime Resurrection creates Phoenix Risen manga,Graphic Novels,Comics,USD,2016-02-23,30000,01/24/16 08:42 PM,25,failed,3,US,25,25,30000
1015011611,PROJECT CANCLED (Canceled),Art,Art,USD,2012-09-02,2000,08/03/12 07:51 PM,0,canceled,0,US,0,0,2000
1015013202,"Corporate Speak: An illustrated, humorous book of phrases",Publishing,Publishing,USD,2014-07-16,8500,06/26/14 02:42 PM,20,failed,2,US,20,20,8500
1015024630,Garden@Home – The new concept for urban gardening,Product Design,Design,CAD,2014-12-12,115000,10/23/14 10:10 AM,747,failed,13,CA,665.29,645.08,99309.15
1015024764,"Solomon Douglas plays at Lindy Dojo, Boston",Jazz,Music,USD,2011-05-23,250,05/07/11 09:57 AM,400,successful,27,US,400,400,250
1015025388,Gypsy Trails Gallery,Art,Art,USD,2012-09-22,30000,07/24/12 08:13 PM,7332,failed,89,US,7332,7332,30000
1015025522,The Pen from Space - INFINITY,Product Design,Design,GBP,2016-05-04,10000,03/29/16 07:00 PM,24639,successful,437,GB,34797.01,35707.14,14492.12
1015025906,The Realize The Dream Project! A NEW EP and my first TOUR!,Music,Music,USD,2013-07-21,11000,06/21/13 02:00 PM,11415.44,successful,267,US,11415.44,11415.44,11000
1015028279,Streetmatic: The Ultimate Driving Watch by Blacklist,Product Design,Design,USD,2015-11-30,99000,11/03/15 01:09 AM,38129,canceled,72,US,38129,38129,99000
1015030205,"""Steam Roller"" Portland's Steamed Cheeseburgers go mobile!",Food,Food,USD,2010-12-11,5000,10/26/10 10:36 PM,760,failed,20,US,760,760,5000
1015032515,Confederate Flag Memorial (Suspended),Architecture,Design,USD,2015-09-08,100000,07/10/15 03:46 AM,31,suspended,3,US,31,31,100000
1015032604,A Peacock Among Pigeons,Children's Books,Publishing,USD,2015-04-24,5000,03/22/15 05:22 PM,7775,successful,102,US,7775,7775,5000
101503406,Help  to finish Junkyard Skatepark,Interactive Design,Design,GBP,2014-10-31,2000,10/16/14 10:27 AM,2129,successful,61,GB,3384.59,3399.87,3193.87
1015036065,Help the Heligoats hit the road,Indie Rock,Music,USD,2012-09-03,4500,08/04/12 07:53 AM,6331,successful,119,US,6331,6331,4500
1015036742,Launch the Gudger Hot Shop: Bring Hot Glass back to the Whit,Art,Art,USD,2014-09-01,10362,08/01/14 10:10 PM,10848.66,successful,85,US,10848.66,10848.66,10362
1015045443,Support Nadine's Musical Venture,Music,Music,USD,2015-06-01,2100,04/08/15 08:05 PM,2101,undefined,0,"N,0""",,2101,2100
1015059619,Pommello Sweats – Athletic Wear that Elevates Performance,Product Design,Design,CAD,2017-12-08,10000,10/24/17 06:03 PM,4235,canceled,30,CA,1499.77,3299.31,7790.59
1015061699,Building The Ultimate Drum Studio,Music,Music,USD,2015-07-16,30000,06/16/15 05:49 AM,30828,successful,136,US,30828,30828,30000
1015065192,Put Pi in the Sky!,Narrative Film,Film & Video,USD,2011-06-08,15000,04/09/11 06:58 PM,250,failed,8,US,250,250,15000
1015071175,Thermal Safe,Product Design,Design,USD,2015-06-10,2000000,04/22/15 03:54 AM,665,failed,8,US,665,665,2000000
1015071296,Matrix Effects,Theater,Theater,GBP,2013-04-26,100000,02/25/13 11:33 PM,393,failed,11,GB,596.43,608.17,154750.85
1015075727,mariachi madness,Comedy,Film & Video,USD,2016-07-27,4250,06/27/16 11:53 PM,4367,successful,74,US,2554,4367,4250
1015084722,Bear In Mind's Debut EP!,Rock,Music,GBP,2014-07-09,5000,06/09/14 06:31 PM,0,failed,0,GB,0,0,8560.03
1015092284,THEY DANCE FULL FEATURE FILM,Film & Video,Film & Video,USD,2013-08-31,20000,08/01/13 04:13 AM,43,failed,3,US,43,43,20000
1015096971,"""Well-Done, The Wellness Manifesto""",Nonfiction,Publishing,USD,2013-07-11,26000,06/11/13 03:34 PM,4111,failed,54,US,4111,4111,26000
1015100088,Mobile Irish Poker,Apps,Technology,USD,2017-10-09,10000,09/09/17 02:18 AM,30,failed,2,US,25,30,10000
1015105577,"Kensa | The Hexagonal Brass Pen, Adaptable to You.",Product Design,Design,GBP,2016-11-08,2500,10/10/16 01:39 PM,11807.5,successful,216,GB,72.12,14947.72,3164.88
1015111904,"""Cathy's second chance"", a book worth reading",Nonfiction,Publishing,USD,2012-07-25,1500,06/25/12 01:18 PM,40,failed,2,US,40,40,1500
1015113084,(Un)spoiled - SUPPORT A DOCUMENTARY FILM ON THE FIGHT FOR MONGOLIA'S NATURAL WEALTH!,Documentary,Film & Video,USD,2010-08-17,6000,06/28/10 05:31 PM,7122,successful,88,US,7122,7122,6000
1015126877,THE JESTER FROM TRANSYLVANIA,Fantasy,Film & Video,EUR,2016-07-11,35000,06/11/16 08:53 PM,435,failed,5,DE,491.42,484.07,38948.18
1015127032,Backpage Shawty - Episode 3 (Drama Series),Drama,Film & Video,USD,2017-04-19,100,03/20/17 04:01 AM,1,failed,1,US,0,1,100
1015144447,"Young Up And Coming Country Band ""Six String Crossing""!",Music,Music,USD,2012-07-28,5000,06/28/12 06:38 PM,75,failed,2,US,75,75,5000
1015145283,Toasteroid- First APP Controlled Smart Image Toaster,Product Design,Design,USD,2016-09-19,150000,08/07/16 06:35 PM,187849,successful,1967,US,10141,187849,150000
1015145331,Screen Printing Lodge - Business & Apparel,Mixed Media,Art,USD,2014-09-25,40000,08/26/14 07:05 PM,391,failed,9,US,391,391,40000
1015164698,Handcrafted Vintage Jewelry,Jewelry,Fashion,USD,2015-07-05,2000,06/15/15 09:47 PM,0,failed,0,US,0,0,2000
1015171688,Sea + Air Backpack | Timeless Design Meets Durability,Apparel,Fashion,USD,2015-11-28,10000,11/02/15 05:33 PM,2312.5,canceled,20,US,2312.5,2312.5,10000
1015178174,Blackdot Co.    The New Age Renaissance,Fashion,Fashion,USD,2015-12-25,50000,11/25/15 01:20 AM,0,failed,0,US,0,0,50000
1015180373,Double Ought 7 Liberty Memorial Project,Photography,Photography,USD,2012-09-30,6000,09/12/12 06:32 PM,25,failed,1,US,25,25,6000
1015184031,Days Of Dinosaurs: Debut Album,Indie Rock,Music,DKK,2015-12-27,13500,11/15/15 04:55 PM,15305,successful,54,DK,2209.59,2232.81,1969.48
1015190919,Educational Film on Child Marriage,Documentary,Film & Video,USD,2017-09-19,891000,07/21/17 12:33 AM,11,failed,2,US,10,11,891000
1015200374,"WIFE presents ""Abaddon""",Dance,Dance,USD,2012-01-19,1500,01/11/12 04:37 PM,2287,successful,63,US,2287,2287,1500
1015202050,Theater for the New South Production of WOYZECK,Theater,Theater,USD,2011-08-25,500,07/22/11 05:46 PM,794.58,successful,20,US,794.58,794.58,500
1015202552,Kill The Artist Hype The Trash,Rock,Music,USD,2014-08-21,3500,07/22/14 05:07 PM,4320,successful,66,US,4320,4320,3500
101520644,The Taste Of Revenge. Western Feature Film,Narrative Film,Film & Video,GBP,2013-10-25,174000,09/25/13 11:02 AM,2090,failed,15,GB,3351.59,3379.96,281394.03
1015210528,"A Work of Art - Short,  indie horror film",Shorts,Film & Video,GBP,2013-07-27,300,06/27/13 11:52 PM,0,failed,0,GB,0,0,454.57
1015211590,Colorpoker with dice to 4-99 years,Games,Games,EUR,2016-04-14,1000,03/14/16 11:29 PM,0,failed,0,ES,0,0,1128.4
1015213950,Meowberus Plush,Crafts,Crafts,USD,2016-10-28,3000,10/03/16 03:30 PM,467,failed,14,US,320,467,3000
1015214555,PitBoss,Restaurants,Food,GBP,2016-04-22,10000,02/22/16 04:06 PM,1,failed,1,GB,1.44,1.44,14377.94
1015216303,Support the Cockasian Food Truck,Food,Food,USD,2014-01-01,5000,11/18/13 10:44 PM,501,failed,14,US,501,501,5000
1015224683,MONUMENTAL NEW BREAKTHROUGHS IN SCIENCE,Academic,Publishing,AUD,2014-07-31,55000,06/20/14 03:38 AM,987,failed,8,AU,922.18,916.18,51053.56
1015224726,High School Garage Band Reunion Documentary Film,Documentary,Film & Video,USD,2013-04-06,15000,03/07/13 11:58 PM,0,failed,0,US,0,0,15000
1015226607,Make a Record With The Tyler Justin Band,Rock,Music,USD,2011-09-22,8500,08/23/11 05:22 PM,1730,failed,16,US,1730,1730,8500
1015237778,Potato Salad 2,Bacon,Food,USD,2014-08-16,9,07/17/14 11:19 PM,0,failed,0,US,0,0,9
101524232,Plus1 Sportswear,Fashion,Fashion,USD,2016-06-25,42600,05/11/16 04:49 PM,1370,failed,5,US,1370,1370,42600
101525189,"""Sky"" Join us and let's kick off the series first pilot!",Webseries,Film & Video,USD,2012-08-25,2500,08/06/12 09:43 PM,2945,successful,39,US,2945,2945,2500
1015257822,Farmer Freddy,Farms,Food,USD,2015-03-21,30000,02/19/15 03:21 PM,1,failed,1,US,1,1,30000
1015258682,Tenor Guitars Swing! Let's make a CD.,Jazz,Music,USD,2011-07-25,2000,06/25/11 08:54 PM,3224,successful,43,US,3224,3224,2000
101526142,National Film Orchestra,Theater,Theater,GBP,2013-02-24,30000,01/25/13 12:15 PM,25,failed,1,GB,39.57,37.59,45102.61
1015272190,Fiber Optic Athletic Gear: Revolutionizing Sports and Safety,Product Design,Design,USD,2013-05-03,18223,03/22/13 02:49 PM,29041,successful,444,US,29041,29041,18223
1015274683,Kids Make Life Cool Clothes,Childrenswear,Fashion,USD,2014-08-01,2000,07/22/14 10:42 PM,5,failed,1,US,5,5,2000
101527535,Worship Music/ Música para Adorar,Pop,Music,USD,2015-07-24,5000,05/25/15 11:36 PM,1,failed,1,US,1,1,5000
1015284117,Bad Dreams: Volume 1,Comics,Comics,USD,2013-12-04,15000,11/04/13 06:45 PM,4283,failed,95,US,4283,4283,15000
1015300589,Fallen Angel,Publishing,Publishing,USD,2017-02-24,25000,01/25/17 12:53 AM,0,canceled,0,US,0,0,25000
1015308485,Olivia's solo EP,Faith,Music,USD,2016-05-07,2800,04/07/16 09:06 PM,50,failed,2,US,50,50,2800
10153096,The Life in Aggro T-Shirt and Hoodie Print Project,Comics,Comics,USD,2012-01-24,4000,12/21/11 05:30 AM,5566.23,successful,68,US,5566.23,5566.23,4000
1015317165,The Four Positions of the Holy Spirit,Nonfiction,Publishing,USD,2013-10-31,6000,09/16/13 01:17 PM,250,failed,1,US,250,250,6000
1015335110,The Legend of Joan of Arc - A Classics in Miniature® Film,Animation,Film & Video,USD,2017-06-09,15000,05/04/17 08:17 PM,12225,failed,41,US,356,12225,15000
1015339630,take it away from me (Photo Book),Photography,Photography,USD,2010-08-26,1400,07/16/10 05:53 PM,150,failed,2,US,150,150,1400
101534073,Shop Pockets Utility Tool Vest - Change the way you work!,Wearables,Technology,USD,2015-05-04,50000,03/30/15 03:17 PM,806,failed,6,US,806,806,50000
1015341816,Afraid of Dark,Documentary,Film & Video,USD,2014-05-09,15000,04/09/14 03:00 PM,16276,successful,198,US,16276,16276,15000
1015351174,The Rovr Vest: A New Layer for Travel and Commute,Product Design,Design,USD,2017-01-02,8000,12/09/16 07:02 PM,3426,canceled,61,US,1769,3426,8000
1015354341,Unimportant Conversations,Comics,Comics,USD,2012-04-30,1000,03/31/12 12:24 AM,136,failed,9,US,136,136,1000
1015357412,The Ho Truth,Webseries,Film & Video,USD,2012-09-23,18000,08/24/12 07:50 PM,255.5,failed,19,US,255.5,255.5,18000
1015357640,LITTLE DICK,Webseries,Film & Video,USD,2013-06-15,2500,05/14/13 06:14 PM,75,failed,3,US,75,75,2500
1015362799,"LeCuir - Custom leather ipad/sling bag, iphone case & wallet",Product Design,Design,USD,2013-10-13,6000,09/13/13 08:35 PM,2449,canceled,26,US,2449,2449,6000
1015365700,"VW ""Cult Generation"" poster. Fantastic original drawings.",Design,Design,EUR,2016-05-19,250,04/19/16 07:37 AM,29,failed,1,DE,32.72,32.53,280.47
1015372493,Ego Trip project on DunaPart showcase,Performances,Dance,EUR,2015-01-16,1300,12/17/14 02:59 PM,1670,successful,36,NL,2080.22,1935.2,1506.44
1015375165,THE PENGUIN COUNTERS Documentary Film,Documentary,Film & Video,USD,2013-10-10,50000,09/09/13 07:00 PM,55223,successful,351,US,55223,55223,50000
1015381354,Krimson Titan Customs: Project Onyx (Canceled),3D Printing,Technology,USD,2015-09-05,1200,08/06/15 05:32 PM,0,canceled,0,US,0,0,1200
1015385304,Make Me The Most Epic Adventurer of All Time (Show),Comedy,Film & Video,USD,2014-10-03,50000,09/03/14 01:43 AM,1,failed,1,US,1,1,50000
1015391940,Whose Serengeti?,Documentary,Film & Video,USD,2012-06-30,6500,05/31/12 01:14 AM,6510,successful,63,US,6510,6510,6500
1015409774,SpinBlock Table Tennis Center,Games,Games,USD,2018-01-28,15000,12/29/17 03:35 AM,2445,live,30,US,1810,2445,15000
1015413468,The Patch Whisky Project,Public Art,Art,USD,2013-03-19,3900,02/25/13 11:24 PM,4570.06,successful,66,US,4570.06,4570.06,3900
1015417252,IF Anthology: CRIME published by Alterna Comics,Anthologies,Comics,USD,2017-10-02,1000,09/21/17 03:01 AM,4208,successful,161,US,169,4208,1000
1015427142,Making a difference one step at a time by upcycling!,Fashion,Fashion,USD,2014-03-15,5000,02/13/14 07:23 PM,90,failed,5,US,90,90,5000
1015427647,"Seeding A ""Netcast""",Webseries,Film & Video,USD,2014-07-02,40000,06/02/14 08:46 PM,0,failed,0,US,0,0,40000
1015429625,Waterless Glass Aquariums with 3D Printed Ocean Atmosphere,3D Printing,Technology,USD,2016-03-16,75000,02/16/16 05:27 PM,2,failed,2,US,2,2,75000
1015431039,Thirsting Sinner: Thirsty for Truth Hungry for Righteousness,Nonfiction,Publishing,USD,2012-03-13,5000,02/12/12 03:28 PM,0,failed,0,US,0,0,5000
1015437901,Help Sebastian Plano release TWO NEW Albums !,Music,Music,USD,2012-08-21,10000,07/17/12 04:44 AM,10412,successful,244,US,10412,10412,10000
1015442322,"Warner Robins Little Theatre Presents ""That Darn Plot""",Theater,Theater,USD,2014-03-16,2500,01/15/14 03:12 AM,610,failed,11,US,610,610,2500
1015448692,Asteroid Artbook,Illustration,Art,EUR,2015-10-16,7500,09/16/15 11:09 AM,16694,successful,383,ES,18888.63,18964.42,8520.02
1015459707,"My book is titled"" Daycare's Dirty Little Secrets""",Nonfiction,Publishing,USD,2012-06-07,1500,05/08/12 12:38 AM,200,failed,6,US,200,200,1500
1015466274,Genesis,Film & Video,Film & Video,EUR,2015-09-01,5000000,07/07/15 09:14 PM,0,failed,0,IT,0,0,5568982.99
1015471596,Out Of Line Drawings,Illustration,Art,NOK,2017-12-13,10000,10/14/17 09:42 PM,0,canceled,0,NO,0,0,1206.81
1015474687,Long Road,Film & Video,Film & Video,USD,2014-04-09,2200,03/10/14 09:16 PM,230,failed,7,US,230,230,2200
10154884,"HALLE WANTS A JILT, FOR THE SECOND TIME",Pop,Music,USD,2012-07-16,8000,06/02/12 04:36 AM,8792,successful,98,US,8792,8792,8000
1015500034,University thesis on social innovation (app creation),Apps,Technology,EUR,2015-08-23,4000,06/24/15 04:29 PM,147,failed,27,IT,165.87,165.64,4507.19
101550119,The Boy From Granite Falls book series,Fiction,Publishing,USD,2012-06-28,5000,05/29/12 09:00 PM,150,failed,1,US,150,150,5000
1015511629,Regressia:album of Ukraine singer where Opera meets the Rock,Rock,Music,GBP,2014-03-29,1000,01/28/14 06:10 PM,63,failed,5,GB,103.94,104.4,1657.19
1015512804,A choose-your-own-destiny film-noir web series,Webseries,Film & Video,USD,2010-06-02,6000,03/04/10 07:25 PM,105,failed,7,US,105,105,6000
1015516319,SAVE. THE. BEES.,Farms,Food,USD,2014-09-12,3000,08/13/14 03:20 PM,3408.5,successful,127,US,3408.5,3408.5,3000
1015518196,The Gravedogs - Working Title,Film & Video,Film & Video,GBP,2015-02-16,400,01/29/15 11:50 PM,40,failed,3,GB,60.68,61.5,615.03
1015518637,John's Corner,Film & Video,Film & Video,USD,2016-04-09,863,02/24/16 04:25 AM,15,failed,1,US,15,15,863
1015524059,Good Fellows - An iOS adventure game.,Video Games,Games,GBP,2015-05-08,780,04/08/15 01:52 PM,55,failed,2,GB,81.96,84.77,1202.26
1015542510,Slime for a good time!,DIY,Crafts,USD,2017-06-04,5000,04/05/17 04:15 PM,53,failed,1,US,0,53,5000
1015545865,How to Make a Reality Star - Season 1,Webseries,Film & Video,USD,2016-09-19,16000,08/12/16 06:12 AM,2311,failed,64,US,380,2311,16000
1015557207,First Solo Album - Siempre Filiberto,Jazz,Music,USD,2014-11-22,15000,10/23/14 01:02 AM,330,failed,6,US,330,330,15000
1015559733,Spatulearn: In Home Youth Cooking and Academic Lessons,Events,Food,USD,2015-02-23,5000,01/09/15 10:56 PM,568,failed,12,US,568,568,5000
1015564152,Therapy: Memoir of a Survivor,Nonfiction,Publishing,USD,2016-09-10,3000,08/11/16 07:05 PM,0,failed,0,US,0,0,3000
1015566986,Occupied : A photographic portrait of a movement,Photography,Photography,USD,2011-11-14,5600,10/31/11 09:18 PM,104.5,failed,3,US,104.5,104.5,5600
1015567194,Makers Explore the Six Days of Creation,Art,Art,USD,2015-11-02,5000,09/29/15 04:51 AM,5146,successful,46,US,5146,5146,5000
101557237,This Lingering Life,Theater,Theater,USD,2014-06-20,5000,05/21/14 01:15 PM,7575,successful,72,US,7575,7575,5000
1015585471,Scenes of Arizona,Nature,Photography,USD,2017-09-30,5000,08/30/17 05:44 PM,64,failed,4,US,0,64,5000
1015585982,Guided Imagery: Dan Campolieta's Debut CD as a composer!,Classical Music,Music,USD,2011-06-21,3000,04/12/11 10:29 PM,3805,successful,38,US,3805,3805,3000
1015590830,Commissioning Lee Actor's Symphony No. 3,Classical Music,Music,USD,2013-05-14,1600,04/09/13 09:02 AM,2313,successful,25,US,2313,2313,1600
1015592061,KANYE'S PUG CALENDAR - 2014% AWESOME,Calendars,Publishing,USD,2013-12-15,1500,12/05/13 10:47 PM,22706,successful,1094,US,22706,22706,1500
10155950,25 The Movie,Film & Video,Film & Video,USD,2013-06-12,20000,05/13/13 09:18 PM,760,failed,7,US,760,760,20000
1015600086,Sailors Din Seafood Restaurant,Food,Food,USD,2015-05-31,20000,04/21/15 01:15 AM,10,failed,1,US,10,10,20000
10156032,Old Bat,Webseries,Film & Video,AUD,2015-07-05,6000,06/05/15 10:56 AM,800,failed,10,AU,618.08,597.55,4481.63
1015603282,"Gillian Harwin: Self-produced Double Album ""Lost n' Found""!",R&B,Music,USD,2014-07-09,5000,06/06/14 06:13 PM,2778,failed,59,US,2778,2778,5000
1015606884,15 Minutes of Faye,Film & Video,Film & Video,USD,2011-04-20,3000,03/10/11 09:37 AM,3035,successful,17,US,3035,3035,3000
1015615447,A Conversation with Samael,Comics,Comics,USD,2017-01-30,1000,12/31/16 05:02 AM,2204,successful,64,US,1245,2204,1000
1015617618,Greatest of All Mountains,Tabletop Games,Games,USD,2015-08-13,12500,07/12/15 04:03 AM,6239,failed,145,US,6239,6239,12500
1015621562,Fatherhood..987 Years of Experience (Canceled),Nonfiction,Publishing,USD,2014-12-24,5000,11/21/14 06:29 PM,0,canceled,0,US,0,0,5000
1015622231,THE CANDIDATES - documentary,Film & Video,Film & Video,USD,2011-11-12,18000,10/08/11 06:46 AM,750,failed,11,US,750,750,18000
1015625598,No Dings Car Door Protector,Product Design,Design,USD,2015-08-13,30000,07/14/15 10:44 AM,284,failed,5,US,284,284,30000
1015629456,Faunus Fields: 2D Farming Sim/RPG on PC,Video Games,Games,USD,2016-04-20,7500,03/21/16 04:47 PM,535,failed,20,US,535,535,7500
1015632675,Gallivant Playing Cards (Canceled),Playing Cards,Games,GBP,2016-04-28,5000,03/29/16 05:55 PM,1778,canceled,80,GB,2511.02,2598.47,7307.27
1015637367,INKKAS - Shoes That Bring The World Together,Footwear,Fashion,USD,2014-12-28,25000,11/28/14 12:55 AM,105270,successful,848,US,105270,105270,25000
1015639305,The Last March Of The Ents makes their debut EP,Rock,Music,USD,2010-10-13,250,08/14/10 10:29 AM,0,failed,0,US,0,0,250
101565627,Ranch Hand Drone,Robots,Technology,USD,2014-11-29,4000,10/30/14 07:32 PM,1,failed,1,US,1,1,4000
10156691,Robyn O'Brien Talk and Lunch!,Events,Food,USD,2015-03-12,4500,02/11/15 03:27 AM,105,failed,1,US,105,105,4500
1015669838,Original Vintage Pixel Sticker Art,Illustration,Art,USD,2015-05-11,250,04/11/15 08:26 AM,5,failed,2,US,5,5,250
10156784,Awesome Little Videos,Webseries,Film & Video,USD,2011-06-15,600,05/25/11 04:26 PM,30,failed,2,US,30,30,600
1015680392,Hitched - A Social Game of Marriage and Family.,Video Games,Games,USD,2017-12-11,800,11/11/17 12:45 AM,0,failed,0,US,0,0,800
1015685046,Organic Tattoo remains 10 days (Self use & custom designs),Accessories,Fashion,CAD,2016-01-01,6000,12/07/15 06:21 PM,100,failed,2,CA,74.84,70.89,4253.51
1015688047,quia non numquam eius (Canceled),Film & Video,Film & Video,GBP,2013-04-23,27000,03/14/13 12:56 AM,1074,canceled,11,GB,1599.53,1662.02,41782.73
1015693809,Our Orchards,Community Gardens,Food,USD,2015-04-25,60000,02/24/15 09:34 PM,60,failed,3,US,60,60,60000
1015697491,Designer Brand With A Cause,Ready-to-wear,Fashion,GBP,2015-08-13,5000,07/04/15 02:20 PM,515,failed,7,GB,803.98,805.19,7817.39
1015711851,Help The Rubbish Zoo make a New EP,Indie Rock,Music,USD,2012-02-22,1000,01/23/12 07:30 PM,1810,successful,31,US,1810,1810,1000
1015714969,Dugout Sunflower Seed Dispenser,Product Design,Design,USD,2015-08-12,10000,07/13/15 04:22 PM,83,failed,3,US,83,83,10000
1015721140,Artenol Magazine,Periodicals,Publishing,USD,2016-07-24,7500,06/24/16 01:19 PM,8251,successful,31,US,1556,8251,7500
1015721460,POM (Peace of Mind),Video Games,Games,USD,2012-11-02,10000,10/03/12 04:29 PM,212,failed,3,US,212,212,10000
1015725682,The Walking's Second Album,Rock,Music,USD,2014-09-25,3500,08/26/14 09:58 PM,926,failed,17,US,926,926,3500
1015740092,Wooden Oven Peel,Food,Food,HKD,2017-09-15,60000,08/01/17 09:36 AM,284,failed,3,HK,36.37,36.33,7676.27
1015742023,Jetpacks And Laser Guns new album!,Indie Rock,Music,USD,2013-06-08,1500,05/09/13 11:41 PM,1590,successful,19,US,1590,1590,1500
1015743282,IT-Business Analytics Platform,Software,Technology,USD,2015-06-06,250000,05/07/15 09:55 PM,0,failed,0,US,0,0,250000
101574498,An OLD man with a rekindled dream!,Music,Music,USD,2014-12-12,3000,11/12/14 06:48 PM,1,undefined,0,"N,0""",,1,3000
1015751005,Shiny Fun LED Hula Hoops!!!,Hardware,Technology,USD,2013-05-24,6000,04/24/13 05:14 PM,550,failed,2,US,550,550,6000
1015753748,southernF.L.A,Apparel,Fashion,USD,2014-11-29,75000,10/30/14 05:11 PM,0,failed,0,US,0,0,75000
1015770659,Help fund the Vintage Computer Festival Southeast 2.0!,Technology,Technology,USD,2014-05-04,2000,04/07/14 06:56 PM,3414,successful,63,US,3414,3414,2000
1015771770,THE POET,Film & Video,Film & Video,USD,2015-04-12,4000,03/13/15 04:04 PM,4592,undefined,0,"N,0""",,4592,4000
1015780858,"Caleb Mikesell - Music Video: ""Be Okay""",Music,Music,USD,2012-10-24,100,10/04/12 08:29 PM,100,successful,1,US,100,100,100
1015781952,The Brigade - A Board Game of Fantasy Firefighting,Tabletop Games,Games,AUD,2017-08-31,20000,08/01/17 08:09 PM,144920,successful,2255,AU,5365.71,114997.62,15870.5
1015786118,Pochecko-The Poker Based Strategy Board Game,Games,Games,USD,2013-04-22,10000,03/26/13 11:26 PM,490,failed,7,US,490,490,10000
1015789062,Wild West Riot - Addictive conquest and control game!,Video Games,Games,GBP,2014-01-07,4000,12/08/13 05:49 PM,158,failed,11,GB,258.3,259.27,6563.73
1015793083,Flowers in The Desert: The Search for Chile's Disappeared,Photography,Photography,USD,2012-06-28,10000,05/29/12 05:36 PM,13037.73,successful,125,US,13037.73,13037.73,10000
1015797160,The Hedgehog & The Hare - Documentary Project on the CFAA,Documentary,Film & Video,USD,2013-05-09,15000,04/18/13 11:23 PM,18061,successful,160,US,18061,18061,15000
1015797680,Organic Loom,Weaving,Crafts,USD,2015-02-27,20000,01/28/15 09:04 PM,1,failed,1,US,1,1,20000
1015800489,"Gabrielle's ""Breaking Free"" Debut CD.",Rock,Music,USD,2012-04-10,6500,02/26/12 12:15 AM,6950,successful,78,US,6950,6950,6500
1015801344,Blackout: The Strategy Card Game (Canceled),Tabletop Games,Games,USD,2013-09-22,25000,08/23/13 08:50 PM,1092,canceled,16,US,1092,1092,25000
1015804125,Dirty Diaper Ale,Drinks,Food,USD,2014-08-25,60,08/04/14 06:14 PM,215,successful,11,US,215,215,60
1015804134,Fusion Confusion --Mix of the most DELICOUS RECIPES,Food,Food,USD,2013-01-04,25000,12/05/12 08:54 AM,100,failed,1,US,100,100,25000
1015804153,Touching Them Touching Me -  A Love Song for the Dead C,Mixed Media,Art,USD,2012-02-16,3000,01/17/12 12:14 AM,3225,successful,77,US,3225,3225,3000
1015810074,"eNNOTATE - Change the way you Read, Annotate and Collaborate",Software,Technology,SGD,2016-12-02,5000,11/09/16 04:56 PM,2047,failed,41,SG,100.74,1438.81,3514.44
1015814996,{BIO}CIETY - How will you be remembered?,Technology,Technology,CAD,2014-03-06,20000,02/04/14 10:30 PM,38,failed,5,CA,34.19,34.6,18208.3
1015817713,"Surrealist Film ""The Dawn Before the Rest of the World""",Film & Video,Film & Video,USD,2011-05-07,35000,03/07/11 08:56 AM,50,failed,1,US,50,50,35000
1015822703,Drop the Vote,Web,Journalism,USD,2016-06-25,1700,05/26/16 01:03 AM,87,failed,5,US,87,87,1700
1015824824,Driving Me Mazy,Video Games,Games,GBP,2016-02-13,15000,01/14/16 01:06 AM,2,failed,2,GB,2.91,2.86,21416.64
1015832213,The Farmer,Horror,Film & Video,GBP,2014-07-22,800,06/22/14 01:24 AM,240,failed,5,GB,409.15,407.71,1359.04
1015833896,Sprawl War,Games,Games,GBP,2013-12-22,2700,11/22/13 08:30 PM,308,failed,13,GB,495.37,508.54,4458.02
1015836748,The teaching food truck,Food Trucks,Food,USD,2017-08-22,1200,07/23/17 02:12 PM,40,failed,1,US,0,40,1200
1015837603,The FRESHEST Unoffical SXSW Showcase in Austin,Hip-Hop,Music,USD,2013-03-02,3000,02/02/13 01:20 AM,1,failed,1,US,1,1,3000
1015841871,B.O.S.S Music for the Grown & Sexy!,Pop,Music,USD,2011-10-22,10000,09/22/11 07:54 PM,775.25,failed,21,US,775.25,775.25,10000
101584497,"From the creators of ""LANES"" comes ""SLEEPER HOLD""",Drama,Film & Video,USD,2016-09-13,22000,08/29/16 12:44 AM,157,canceled,4,US,137,157,22000
1015847212,Blue Shelf Bookstore Indy writers (Canceled),Fiction,Publishing,EUR,2015-08-14,5000,06/30/15 11:54 PM,0,canceled,0,ES,0,0,5585.47
1015866573,E.34: Design for Ability Green House,Architecture,Design,USD,2013-02-02,8000,12/19/12 01:51 AM,9126.88,successful,80,US,9126.88,9126.88,8000
1015874934,Help fund Bombing Ibiza's new Album!,Rock,Music,USD,2014-01-28,2000,12/23/13 11:08 PM,5,failed,1,US,5,5,2000
1015875469,"Athens Slingshot Music, Art and Tech Festival - NEW!",Mixed Media,Art,USD,2013-02-20,4000,01/21/13 06:17 AM,4696,successful,63,US,4696,4696,4000
1015877909,West Canada - A Coffee Table Book,Nature,Photography,CAD,2016-07-04,1500,06/04/16 05:40 AM,677,failed,12,CA,517.77,520.21,1152.6
